,ids,bday,enrolldate,expgradate,Rank,Major,Gender,Athlete,Height,Weight,Smoking,Sprint,English,Reading,Math,Writing,State,LiveOnCampus,HowCommute,CommuteTime,SleepTime,StudyTime,enrolldate ,Score,BMI
424,35269,1989-07-04,2011-08-01,2016-05-09,forth position,unknown,Male,1,0.82319236936,13.451808517429384,Not a smoker,6.581933155080214,87.17,82.29,67.32,84.23,In state,off campus,car,24.0,4.0,11.0,2011-08-01,321.01,0.028234496760838786
425,38872,1989-05-19,2011-08-01,2017-05-08,forth position,commm studies,Female,0,0.69357845536,17.09053485359264,Unknown,6.111,83.49,84.04,76.01,87.54,In state,off campus,car,32.0,4.0,23.0,2011-08-01,331.08000000000004,0.050532002958024735
426,39413,1989-05-12,2011-08-01,2017-05-08,forth position,unknown,Female,1,0.776761785056,16.894699623985474,Not a smoker,4.927,89.35,71.08,59.71,77.94,In state,off campus,car,32.0,5.461538461538462,7.208651399491094,2011-08-01,298.08,0.039826928963378944
427,45256,1989-03-03,2011-08-01,2016-05-09,forth position,Interior design,Female,1,0.783810071098353,16.315007388767903,Unknown,6.486,84.96,90.88,59.03,79.53,In state,unknown,car,31.0,7.0,7.208651399491094,2011-08-01,314.4,0.03777179665372917
428,48529,1989-01-21,2011-08-01,2017-05-08,forth position,Science,Female,0,0.7754944490079999,14.400919746944142,Not a smoker,7.819,84.16,80.63,64.3,83.45,Out of state,off campus,car,27.0,0.0,7.208651399491094,2011-08-01,312.53999999999996,0.03405923508180231
429,36563,1988-06-17,2011-08-01,2016-05-09,forth position,Marketing,Female,0,0.763397150368,14.155476036656648,Not a smoker,7.036,83.53,80.02,66.33,84.21,In state,off campus,car,27.0,5.0,12.0,2011-08-01,314.09000000000003,0.034548202532277555
430,34021,1987-07-18,2011-08-01,2017-05-08,forth position,accounting,Female,0,0.783810071098353,16.894699623985474,Not a smoker,6.581933155080214,87.72,84.99,65.31,79.52168316831683,In state,off campus,walking,18.0,1.0,10.0,2011-08-01,317.5416831683168,0.03911387494450937
431,40697,1987-04-29,2011-08-01,2016-05-09,forth position,unknown,Male,0,0.7892047207999999,12.311381848336925,Not a smoker,9.125,91.01,86.87,70.25,82.67,In state,off campus,car,26.0,6.0,15.0,2011-08-01,330.8,0.02811444403004955
432,34272,2000-01-01,2011-08-01,2016-05-09,forth position,nursing,Male,1,0.7845962260799999,12.138731329693632,Not a smoker,6.581933155080214,81.05,85.76,58.16,81.87,unknown,off campus,car,29.0,6.0,10.0,2011-08-01,306.84,0.028046774092689984
433,33628,2000-01-01,2011-08-01,2017-05-08,forth position,Nursing,Female,1,0.7980760731359999,14.676227330726691,Unknown,6.905,75.59,85.97,66.84,79.35,In state,off campus,walking,14.0,4.0,10.0,2011-08-01,307.75,0.03277388277916274
434,39298,2000-01-01,2011-08-01,2017-05-08,forth position,unknown,Female,1,0.7682360698240001,14.216137029693481, smoker,6.233,75.65,77.24,60.24,75.23,In state,off campus,car,27.0,2.0,10.0,2011-08-01,288.36,0.0342605444118135
